"","LCM_1","LCM_11","LCM_12","LCM_17","LCM_18","LCM_24","LCM_25","LCM_3","LCM_32","LCM_33"
"Pocillopora_acuta_HIv2___RNAseq.g7241.t1",NA,0,0,NA,6.666666667,3.453125,1.454545455,9,NA,NA
"Pocillopora_acuta_HIv2___TS.g22139.t1",NA,NA,NA,NA,0,1.428571429,NA,5,4,NA
"Pocillopora_acuta_HIv2___RNAseq.g7243.t1",1,8,0,0,1.538461538,3.212121212,4.333333333,NA,60,NA
"Pocillopora_acuta_HIv2___RNAseq.g7244.t1",NA,NA,NA,NA,NA,2,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g7245.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g7246.t1",NA,NA,NA,NA,0,0,4.666666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g7247.t1",NA,NA,NA,NA,NA,28,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g7248.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13385.t1",100,0,NA,NA,NA,12.21428571,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13386.t1",94,16.66666667,75,100,15.26923077,14.6056338,24.48148148,71.42857143,71,NA
"Pocillopora_acuta_HIv2___TS.g19694.t1a",NA,60,NA,NA,14.18181818,11.29032258,39,NA,NA,21.12
"Pocillopora_acuta_HIv2___TS.g19694.t1b",5,NA,0,NA,5.333333333,3.01754386,0,NA,76.84615385,NA
"Pocillopora_acuta_HIv2___TS.g19694.t1c",0,NA,NA,NA,41.4,7.555555556,29.8,0,16.5,NA
"Pocillopora_acuta_HIv2___RNAseq.g13389.t1",NA,NA,NA,0,NA,7.274509804,18,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13390.t1",55,34.66666667,39,28,68.33333333,19.775,NA,40,50.66666667,35.5
"Pocillopora_acuta_HIv2___RNAseq.g13391.t1",0,NA,NA,8.25,NA,12.65714286,2,NA,85,100
"Pocillopora_acuta_HIv2___RNAseq.g13392.t1",NA,NA,NA,NA,20,18.85714286,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13393.t1",0,NA,NA,NA,NA,0.6530612245,11.55555556,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13394.t1",NA,60,NA,NA,NA,48.44827586,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19701.t1a",50,NA,0,30,NA,15.94444444,24.11111111,NA,14,NA
"Pocillopora_acuta_HIv2___TS.g19701.t1b",0,0,NA,0,91.5,13.59183673,0,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g13397.t5",30,0,51.33333333,33.33333333,31.42857143,20.5631068,29.72727273,NA,42,NA
"Pocillopora_acuta_HIv2___RNAseq.g13398.t1",NA,NA,NA,NA,57.26315789,6.428571429,4.8,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13399.t1",100,NA,NA,NA,NA,26.86956522,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13400.t1",NA,NA,NA,0,38.8,11.57894737,100,0,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g13401.t1",4.833333333,11.88888889,0,7.615384615,14.57692308,3.288065844,2.8,16.78571429,NA,6.666666667
"Pocillopora_acuta_HIv2___RNAseq.g13402.t1",NA,NA,NA,NA,0,1.538461538,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13403.t1",0,0,10.8,0,6.125,3.980952381,17.15,4.444444444,3.333333333,40
"Pocillopora_acuta_HIv2___RNAseq.g13404.t1",20,NA,NA,0,0,3.82278481,0,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g13405.t1",14,0,20,NA,19.4,44.54545455,46.5,5,NA,NA
"Pocillopora_acuta_HIv2___TS.g19711.t1",20,30,NA,6.4,38.77777778,3.857142857,0.3333333333,0,70.69230769,96
"Pocillopora_acuta_HIv2___RNAseq.g13407.t1",NA,NA,NA,0,100,53.84615385,95,NA,NA,50
"Pocillopora_acuta_HIv2___RNAseq.g13408.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13409.t1",0,80,NA,35,19.33333333,31,69.6,NA,NA,33.33333333
"Pocillopora_acuta_HIv2___TS.g19715.t2",0,70,25.33333333,18.54285714,37.04347826,9.99078341,8.05,31.45833333,9.5,NA
"Pocillopora_acuta_HIv2___RNAseq.g13411.t1",NA,0,NA,NA,NA,6,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13412.t1",NA,NA,NA,NA,16,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13413.t1",2.666666667,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13414.t1",3.45,NA,NA,20,67,15.55,0,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g13415.t1",4.058823529,NA,NA,NA,0,4.25,1.333333333,1.333333333,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13416.t1",NA,NA,NA,NA,NA,4.041666667,0,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g13417.t2",80,100,NA,3.125,42.4,12.07692308,70.66666667,15.33333333,NA,23
"Pocillopora_acuta_HIv2___TS.g19723.t4a",NA,0,NA,0,34.875,6.96875,3.68,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19723.t4b",12,NA,NA,NA,40,4.102564103,NA,0,0,NA
"Pocillopora_acuta_HIv2___TS.g19723.t4c",0,31.4,NA,1.333333333,24,2.910569106,5,NA,48.875,NA
"Pocillopora_acuta_HIv2___TS.g19724.t1",NA,NA,0,NA,100,62.27272727,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13420.t1",NA,20,NA,NA,NA,23.53846154,NA,NA,46.66666667,NA
"Pocillopora_acuta_HIv2___RNAseq.g13421.t1",30.8,NA,NA,NA,40,0.4375,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13422.t1",NA,NA,NA,NA,75,23.89473684,NA,NA,6.285714286,NA
"Pocillopora_acuta_HIv2___RNAseq.g13423.t1",NA,NA,NA,NA,NA,3.090909091,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13424.t1",NA,0,NA,20,NA,2.411764706,2.333333333,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g13425.t3",NA,NA,25.2,NA,NA,20.31818182,0,NA,5.4,NA
"Pocillopora_acuta_HIv2___TS.g19731.t1",NA,95,0,38.66666667,100,9.991735537,6.388888889,26.3,66.66666667,NA
"Pocillopora_acuta_HIv2___RNAseq.g13427.t1",NA,NA,40,NA,1.538461538,3.35,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13428.t1",NA,0,NA,NA,0,10,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13429.t1",NA,NA,0,6.666666667,16,15.07692308,7.666666667,NA,67,NA
"Pocillopora_acuta_HIv2___RNAseq.g13430.t1",NA,NA,NA,NA,80,42.53846154,30.42857143,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13431.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19737.t2",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13433.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19738.t2",NA,NA,NA,NA,NA,14.54545455,8,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13435.t1",40,NA,0,NA,46.66666667,10.13414634,33.64285714,NA,NA,50
"Pocillopora_acuta_HIv2___RNAseq.g13436.t1",NA,NA,NA,20.44444444,40,0,NA,33,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13437.t1",20,NA,NA,NA,9.230769231,0,3.818181818,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13438.t1b",NA,NA,0,NA,8,2.186046512,11.75,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13438.t1a",NA,NA,NA,NA,14,16.61538462,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13439.t1",NA,NA,NA,NA,NA,9.230769231,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13440.t1",NA,0,NA,NA,NA,0,NA,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13441.t1",NA,0,NA,64.44444444,38,3.393258427,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19748.t1",NA,NA,NA,NA,3.2,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13443.t1",2.1875,NA,NA,0,73.28571429,11.10169492,13.33333333,87.5,10,NA
"Pocillopora_acuta_HIv2___RNAseq.g13444.t1",20,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13445.t1",1.25,4.666666667,0,86.15384615,16.5,4.335195531,17,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g19752.t2",0,36.375,40,NA,15,5.865116279,1.142857143,NA,2.333333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g13447.t1",NA,NA,NA,NA,NA,1.526315789,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19754.t2",NA,NA,NA,NA,92.5,51.5,55.25,NA,56.5,0
"Pocillopora_acuta_HIv2___TS.g19755.t2",NA,NA,NA,NA,NA,4.230769231,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13450.t1",NA,NA,NA,NA,0,1.2,8,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.26890_t",1.777777778,20,0,NA,0,1.857142857,1.714285714,NA,0,93.33333333
"Pocillopora_acuta_HIv2___RNAseq.g13452.t1",0.5925925926,0,58.18181818,NA,18.79411765,4.378378378,4.642857143,29,28.625,NA
"Pocillopora_acuta_HIv2___RNAseq.g13453.t1",0,0,NA,NA,8,3.37254902,3.333333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13454.t1",NA,0,NA,18.28571429,NA,1.818181818,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13455.t1",NA,NA,NA,NA,78.33333333,20.76190476,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13456.t1",80,NA,NA,NA,NA,24,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13457.t1",NA,NA,NA,NA,60,16.25925926,NA,NA,20,NA
"Pocillopora_acuta_HIv2___RNAseq.g13458.t1",0,NA,NA,NA,8,3.414285714,2.666666667,NA,72,NA
"Pocillopora_acuta_HIv2___RNAseq.g13459.t1",NA,NA,NA,NA,0,15.89473684,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13460.t1",NA,0,NA,NA,60,38.27272727,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19767.t1",NA,NA,NA,0,NA,1.428571429,10,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13461.t1",NA,75,20,4,32,30.4137931,0,60,NA,63.33333333
"Pocillopora_acuta_HIv2___TS.g19769.t1",27,18.5,44,43.5,55.66666667,55.0952381,64,33,NA,40.5
"Pocillopora_acuta_HIv2___RNAseq.g13463.t1",NA,NA,NA,57,20,33.33333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13464.t1",87.5,NA,50,27.66666667,0,32,14,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13465.t1",NA,0,NA,NA,0,12.97916667,50,NA,0,20
"Pocillopora_acuta_HIv2___TS.g19773.t1",0,NA,6.666666667,NA,8.428571429,5.791666667,6.666666667,NA,NA,0
"Pocillopora_acuta_HIv2___TS.g19775.t1",100,0,12,28.85714286,36.66666667,6.339285714,15.33333333,NA,0,92.85714286
"Pocillopora_acuta_HIv2___TS.g19776.t1c",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19776.t1b",NA,NA,0,26.66666667,58.54545455,4.071428571,15.82352941,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g19776.t1a",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19777.t2",NA,40,20,30,NA,12,NA,NA,75,NA
"Pocillopora_acuta_HIv2___RNAseq.g13471.t1",0,NA,NA,NA,42,0.6666666667,8,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19779.t1",0,0,NA,NA,0,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19780.t1",20,0,0,8.25,8,4.194968553,4.117647059,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g19781.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19782.t1",0,NA,8,NA,0,14.32352941,2.222222222,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.26910_t",NA,NA,NA,NA,NA,24.14285714,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13475.t1",NA,16,0,NA,5.333333333,11.25925926,13.5,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19785.t1",0,NA,NA,0,2.545454545,0.25,3.333333333,12.85714286,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13476.t1",24,100,21.45454545,36.1,33.82352941,14.91237113,29.87804878,5,66.66666667,20
"Pocillopora_acuta_HIv2___RNAseq.g13477.t1",0.9230769231,0,NA,40,11.4,11.90196078,2.153846154,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13478.t1",93.90909091,88.57142857,0,24.33333333,0,4.185185185,0,74.09090909,0,67.77777778
"Pocillopora_acuta_HIv2___RNAseq.g13479.t1",NA,NA,NA,0,NA,9.428571429,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19790.t1",NA,60,NA,20,40,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13481.t1",NA,NA,90,NA,33,17.06666667,23.22222222,NA,25,NA
"Pocillopora_acuta_HIv2___TS.g19792.t3c",3.266666667,0,21.66666667,9.916666667,4.888888889,2,6.268292683,19.69230769,0,7.142857143
"Pocillopora_acuta_HIv2___TS.g19792.t3b",5.275862069,7.222222222,18.4,0,24.47368421,1.647619048,5.435483871,0,0,0
"Pocillopora_acuta_HIv2___TS.g19792.t3a",22.66666667,6.076923077,NA,19.57142857,25.28205128,5.633802817,12.33333333,10.92592593,6.666666667,NA
"Pocillopora_acuta_HIv2___TS.g19793.t1",18.66666667,NA,NA,NA,0,0.4615384615,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19794.t2",8,82.75,58,0,35.33333333,98.63636364,62,39,43.5,41.5
"Pocillopora_acuta_HIv2___RNAseq.g13486.t1",NA,NA,NA,NA,NA,75,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13487.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13488.t1",NA,NA,NA,NA,NA,15.2,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13489.t1",NA,NA,NA,NA,NA,17.73333333,20,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19799.t1",NA,0,NA,NA,NA,0,NA,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13490.t1",93.33333333,18,16,44.5,94.16666667,46.08510638,68.5,94.33333333,62.14285714,2.5
"Pocillopora_acuta_HIv2___RNAseq.g13491.t1",NA,NA,80,NA,19.66666667,1.333333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13492.t1",NA,NA,0,NA,0,3.545454545,18.83333333,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g19804.t1",0,NA,0,NA,0,2.705882353,40,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13495.t1",NA,93.83333333,NA,NA,33.5,8.235294118,20.25,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g13496.t1",NA,NA,0,NA,NA,6.666666667,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13497.t1",NA,NA,NA,NA,40,13.16666667,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13498.t1",NA,3.2,0,NA,5.818181818,0.380952381,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13499.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13500.t1",NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13501.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13502.t1",NA,NA,NA,NA,NA,15,14,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g19812.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"Pocillopora_acuta_HIv2___TS.g19813.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13505.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13506.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13507.t1",27.4,36.6,27.375,24.5,33.6,22,24.4,30.8,41.33333333,45.16666667
"Pocillopora_acuta_HIv2___RNAseq.g13508.t1",NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13509.t1",NA,NA,NA,0,20,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13510.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13511.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13512.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13513.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g13514.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"Pocillopora_acuta_HIv2___TS.g19824.t1",NA,NA,NA,NA,2.666666667,5.225,5.785714286,NA,28.33333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g13516.t1",32,NA,NA,NA,100,4.941176471,NA,60,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24352.t1",100,NA,0,44.55555556,3.272727273,8.716216216,6.068965517,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24353.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24354.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.26948_t",65,0,NA,NA,30,25.5443038,4.352941176,NA,0,96.25
"Pocillopora_acuta_HIv2___RNAseq.g24356.t1",0,NA,NA,23.42857143,NA,0.6666666667,8.5,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24357.t1",47,0,NA,3.230769231,0,3.342857143,20,NA,NA,0
"Pocillopora_acuta_HIv2___TS.g14178.t1",NA,NA,NA,NA,NA,0,0,NA,NA,100
"Pocillopora_acuta_HIv2___TS.g14179.t1",NA,NA,NA,NA,NA,4,0,100,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24361.t1a",40,11,30,8.666666667,15.11111111,8.588235294,6.8,38.75,39,34.42857143
"Pocillopora_acuta_HIv2___RNAseq.g24361.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24362.t1",100,100,NA,NA,NA,60,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24363.t1",NA,NA,NA,NA,10,7.826923077,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24364.t1",0,NA,NA,4.266666667,18,2.792207792,2,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g24365.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24366.t1",NA,NA,NA,NA,19.94117647,1.297297297,5.666666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24367.t1",0,NA,NA,NA,0,17.35294118,0,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g24368.t1",NA,NA,NA,NA,NA,83,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14187.t1",NA,NA,NA,NA,NA,1.777777778,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24369.t1",NA,NA,NA,40,NA,5.230769231,NA,0,NA,NA
"Pocillopora_acuta_HIv2___TS.g14189.t1",NA,NA,NA,NA,NA,6,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24370.t1",0,NA,4.5,8,0,5.494505495,11.42857143,NA,17,100
"Pocillopora_acuta_HIv2___RNAseq.g24371.t1",NA,NA,NA,NA,0,26.5,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24372.t1",NA,11.11111111,NA,NA,20,9.307692308,NA,NA,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g24373.t1",NA,NA,NA,5.6,NA,60.71428571,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24374.t1",NA,NA,NA,NA,NA,40.63636364,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14195.t1",NA,100,NA,NA,NA,50,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24376.t1",NA,NA,0,NA,NA,3,NA,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g24377.t1",NA,7.733333333,NA,100,NA,10.52380952,0,NA,60,NA
"Pocillopora_acuta_HIv2___RNAseq.g24378.t1",NA,NA,NA,0,NA,1.052631579,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14199.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24379.t1",0,NA,0,NA,0,0.8,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24380.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24381.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24382.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24383.t1",1.777777778,NA,0,NA,0,0,10.57142857,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24384.t1",NA,0,NA,0,NA,10,13.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24385.t1",0,NA,NA,NA,40,4.444444444,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24386.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24387.t1",NA,20,NA,NA,40,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24388.t1",0,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14209.t1",NA,0,NA,NA,NA,7.75,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24389.t1",0,NA,NA,NA,100,14.55555556,NA,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24390.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24391.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24391.t1b",100,NA,NA,NA,NA,0,NA,NA,55,80
"Pocillopora_acuta_HIv2___TS.g14213.t1",14.8,0,20,NA,45,12.20833333,100,NA,3.2,NA
"Pocillopora_acuta_HIv2___TS.g14214.t1",60,0,0,NA,0,4.625,0,NA,0,54.66666667
"Pocillopora_acuta_HIv2___TS.g14215.t2",0,NA,NA,60,6.4,5.277777778,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14216.t1",NA,0,NA,NA,20,0,50,NA,20,36
"Pocillopora_acuta_HIv2___TS.g14217.t2",0,0.4,100,14.31707317,54.17073171,4.291262136,3.172413793,13.68,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24398.t1",NA,NA,NA,33,20,2.625,0,NA,13.6,NA
"Pocillopora_acuta_HIv2___RNAseq.g24399.t1",NA,NA,NA,NA,NA,1.052631579,0,NA,10,NA
"Pocillopora_acuta_HIv2___RNAseq.g24400.t1",0,NA,0,NA,30.5,5.8125,NA,4,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24401.t1",NA,0,NA,NA,NA,4.708333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24402.t1",NA,12,NA,NA,NA,NA,NA,NA,80,NA
"Pocillopora_acuta_HIv2___RNAseq.g24403.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24404.t1",NA,80,NA,NA,NA,6.545454545,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14225.t1",NA,80,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14226.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24405.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14227.t1",NA,NA,NA,NA,NA,6.923076923,10,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14228.t3",12.93103448,0.8235294118,26.58823529,30,17.65,3.035714286,1.283333333,30,93.66666667,NA
"Pocillopora_acuta_HIv2___RNAseq.g24408.t1",0,NA,NA,NA,NA,4.588235294,0,NA,2,NA
"Pocillopora_acuta_HIv2___TS.g14229.t1",7.642857143,8.92,6.52,29.94285714,15.76315789,4.276243094,19.23529412,11.61538462,8.592592593,6.64
"Pocillopora_acuta_HIv2___TS.g14230.t1",5,30,8.2,16.45454545,10.8125,4.342925659,9.692307692,NA,6.318181818,0
"Pocillopora_acuta_HIv2___RNAseq.g24413.t1",2.387218045,9.346938776,8.75,11.60843373,10.3125,3.516930023,3.039840637,5.77027027,7.308823529,27.52631579
"Pocillopora_acuta_HIv2___RNAseq.g24414.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24415.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14234.t1",NA,NA,NA,NA,0,0,0,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.27007_t",17.33333333,0,0,0,5,1.770114943,0.5454545455,NA,24,NA
"Pocillopora_acuta_HIv2___RNAseq.27008_t",NA,NA,50,0,33,0.152173913,26.78571429,NA,20,27.85714286
"Pocillopora_acuta_HIv2___RNAseq.g24417.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g24418.t1",NA,NA,0,6.666666667,18.75,7.787234043,4.545454545,20,NA,NA
"Pocillopora_acuta_HIv2___TS.g14238.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g14239.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
